Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
207,SI,2015-04-05,92.8,-0.93,5.28,"Martinez, Carlos",Miguel Montero,Carlos Martinez,,ball,,,,,13,Miguel Montero strikes out swinging.,R,L,R,CHC,STL,B,,,1,1,2015,-1.56,0.65,-1.09,1.3,,,Arismendy Alcántara,1,7,Bot,,,,,Yadier Molina,,150405_214356,3.11,-135.08,-5.68,-18.94,29.95,-26.3,3.3,1.43,,,,91.4,1893.0,5.3,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,59,3,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,0.012,0.048
214,FF,2015-04-05,94.8,-0.77,5.34,"Martinez, Carlos",Miguel Montero,Carlos Martinez,,ball,,,,,8,Miguel Montero strikes out swinging.,R,L,R,CHC,STL,B,,,0,1,2015,-0.73,1.84,-0.06,1.45,,,Arismendy Alcántara,1,7,Bot,,,,,Yadier Molina,,150405_214334,3.47,-137.64,-8.71,-8.32,30.36,-10.14,3.3,1.43,,,,93.0,2101.0,5.2,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,59,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.026
227,FF,2015-04-05,93.7,-0.86,5.44,"Martinez, Carlos",Miguel Montero,Carlos Martinez,,foul,,,,,4,Miguel Montero strikes out swinging.,R,L,R,CHC,STL,S,,,0,0,2015,-1.01,1.22,-0.57,2.11,,,Arismendy Alcántara,1,7,Bot,,,,,Yadier Molina,,150405_214305,3.0,-136.22,-5.49,-11.9,29.57,-18.69,3.3,1.43,,,,92.8,1910.0,5.6,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,59,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.043
236,SI,2015-04-05,92.9,-0.9,5.25,"Martinez, Carlos",Arismendy Alcantara,Carlos Martinez,walk,blocked_ball,,,,,14,Arismendy Alcantara walks.,R,L,R,CHC,STL,B,,,3,2,2015,-1.59,1.17,0.93,0.54,,,,1,7,Bot,,,,,Yadier Molina,,150405_214224,8.51,-134.77,-8.85,-19.33,28.56,-19.66,3.36,1.55,,,,91.2,1958.0,5.2,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,0.7,1.0,0.0,0.0,,58,7,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,0.031,0.209
248,FF,2015-04-05,94.8,-0.78,5.51,"Martinez, Carlos",Arismendy Alcantara,Carlos Martinez,,foul,,,,,8,Arismendy Alcantara walks.,R,L,R,CHC,STL,S,,,3,2,2015,-0.69,1.52,0.04,2.03,,,,1,7,Bot,,,,,Yadier Molina,,150405_214206,3.63,-137.76,-6.73,-7.67,33.49,-14.56,3.36,1.55,,,,93.0,2070.0,5.4,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,58,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0
257,CH,2015-04-05,85.9,-0.83,5.47,"Martinez, Carlos",Arismendy Alcantara,Carlos Martinez,,ball,,,,,13,Arismendy Alcantara walks.,R,L,R,CHC,STL,B,,,2,2,2015,-2.06,0.46,-0.92,0.0,,,,1,7,Bot,,,,,Yadier Molina,,150405_214147,4.19,-124.85,-7.45,-21.6,27.8,-29.29,3.36,1.55,,,,84.0,1955.0,5.2,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,58,5,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.064
264,SI,2015-04-05,92.4,-1.02,5.51,"Martinez, Carlos",Arismendy Alcantara,Carlos Martinez,,foul,,,,,4,Arismendy Alcantara walks.,R,L,R,CHC,STL,S,,,2,1,2015,-1.49,1.05,-0.72,2.4,,,,1,7,Bot,,,,,Yadier Molina,,150405_214130,4.13,-134.57,-4.14,-17.62,33.28,-21.4,3.36,1.55,,,,90.2,1975.0,5.1,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,58,4,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.042
280,SI,2015-04-05,92.2,-1.32,5.48,"Martinez, Carlos",Arismendy Alcantara,Carlos Martinez,,ball,,,,,11,Arismendy Alcantara walks.,R,L,R,CHC,STL,B,,,1,1,2015,-1.6,0.81,-1.93,3.19,,,,1,7,Bot,,,,,Yadier Molina,,150405_214050,2.0,-134.27,-1.45,-19.15,30.43,-24.37,3.36,1.55,,,,90.6,1826.0,5.3,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,58,3,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.031
292,FF,2015-04-05,90.0,-1.01,5.59,"Martinez, Carlos",Arismendy Alcantara,Carlos Martinez,,called_strike,,,,,9,Arismendy Alcantara walks.,R,L,R,CHC,STL,S,,,1,0,2015,-0.84,1.53,0.37,2.03,,,,1,7,Bot,,,,,Yadier Molina,,150405_214038,5.24,-130.88,-6.03,-8.73,30.01,-16.16,3.36,1.55,,,,88.8,2022.0,5.6,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,58,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.031
297,FF,2015-04-05,92.5,-0.96,5.35,"Martinez, Carlos",Arismendy Alcantara,Carlos Martinez,,ball,,,,,13,Arismendy Alcantara walks.,R,L,R,CHC,STL,B,,,0,0,2015,-1.01,1.69,-0.57,0.49,,,,1,7,Bot,,,,,Yadier Molina,,150405_214026,3.2,-134.33,-10.45,-11.52,28.32,-13.07,3.36,1.55,,,,90.9,2038.0,5.3,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,58,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.024
307,FF,2015-04-05,93.3,-1.01,5.42,"Martinez, Carlos",Mike Olt,Carlos Martinez,field_out,hit_into_play,,,,,13,"Mike Olt grounds out, first baseman Matt Adams to pitcher Carlos Martinez.",R,R,R,CHC,STL,X,3.0,ground_ball,0,0,2015,-0.88,1.21,-0.53,1.32,,,,0,7,Bot,145.55,165.44,,,Yadier Molina,,150405_213937,3.14,-135.74,-7.35,-10.01,32.57,-19.12,3.5,1.57,7.0,55.9,-14.0,92.1,2053.0,5.6,413661,593372,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.047,0.042,0.0,1.0,0.0,0.0,1.0,57,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.027,-0.224
217,FF,2015-04-05,92.4,-1.19,5.78,"Ramirez, Neil",Matt Adams,Neil Ramirez,field_out,hit_into_play,,,,,13,Matt Adams pops out to shortstop Starlin Castro.,R,L,R,CHC,STL,X,6.0,popup,1,0,2015,-0.6,1.88,-1.0,1.9,,,Jhonny Peralta,2,7,Top,96.29,143.02,,,Miguel Montero,,150405_213540,1.64,-134.42,-8.17,-6.07,32.35,-10.9,3.57,1.68,195.0,76.7,57.0,92.7,2535.0,6.6,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.007,0.006,0.0,1.0,0.0,0.0,3.0,56,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.01,-0.256
231,FF,2015-04-05,92.4,-1.43,5.69,"Ramirez, Neil",Matt Adams,Neil Ramirez,,ball,,,,,13,Matt Adams pops out to shortstop Starlin Castro.,R,L,R,CHC,STL,B,,,0,0,2015,-0.85,1.66,-0.93,1.08,,,Jhonny Peralta,2,7,Top,,,,,Miguel Montero,,150405_213520,3.09,-134.33,-9.62,-9.41,30.7,-13.56,3.57,1.68,,,,92.6,2576.0,6.5,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,56,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.032
238,FF,2015-04-05,93.0,-0.89,5.86,"Ramirez, Neil",Jhonny Peralta,Neil Ramirez,single,hit_into_play,,,,,6,Jhonny Peralta singles on a ground ball to second baseman Tommy La Stella.,R,R,R,CHC,STL,X,4.0,ground_ball,1,2,2015,-0.77,1.54,0.77,3.0,,,,2,7,Top,133.93,148.48,,,Miguel Montero,,150405_213435,6.01,-135.26,-4.83,-8.52,31.0,-14.82,3.68,1.73,41.0,98.1,-3.0,93.9,2469.0,6.8,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.44,0.437,0.9,1.0,1.0,0.0,2.0,55,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,-0.005,0.153
244,SL,2015-04-05,84.9,-0.81,6.17,"Ramirez, Neil",Jhonny Peralta,Neil Ramirez,,swinging_strike,,,,,2,Jhonny Peralta singles on a ground ball to second baseman Tommy La Stella.,R,R,R,CHC,STL,S,,,1,1,2015,0.34,0.54,0.01,3.34,,,,2,7,Top,,,,,Miguel Montero,,150405_213412,0.9,-123.64,-1.1,5.29,23.93,-28.41,3.68,1.73,,,,84.8,2297.0,6.0,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,55,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.024
259,SL,2015-04-05,85.7,-0.62,6.01,"Ramirez, Neil",Jhonny Peralta,Neil Ramirez,,ball,,,,,14,Jhonny Peralta singles on a ground ball to second baseman Tommy La Stella.,R,R,R,CHC,STL,B,,,0,1,2015,0.23,0.41,2.44,1.68,,,,2,7,Top,,,,,Miguel Montero,,150405_213351,6.71,-124.53,-4.61,4.04,24.29,-29.8,3.68,1.73,,,,85.7,2346.0,6.2,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,55,2,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.01
268,SL,2015-04-05,83.5,-0.83,6.1,"Ramirez, Neil",Jhonny Peralta,Neil Ramirez,,swinging_strike,,,,,14,Jhonny Peralta singles on a ground ball to second baseman Tommy La Stella.,R,R,R,CHC,STL,S,,,0,0,2015,0.38,0.39,0.31,1.55,,,,2,7,Top,,,,,Miguel Montero,,150405_213334,1.6,-121.47,-4.59,5.44,24.25,-30.16,3.68,1.73,,,,83.4,2127.0,6.1,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,55,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.016
281,FF,2015-04-05,93.3,-0.94,5.92,"Ramirez, Neil",Matt Holliday,Neil Ramirez,strikeout,swinging_strike,,,,,6,Matt Holliday strikes out swinging.,R,R,R,CHC,STL,S,2.0,,0,2,2015,-0.65,2.04,0.61,2.69,,,,1,7,Top,,,,,Miguel Montero,,150405_213301,5.42,-135.72,-7.02,-6.86,33.74,-8.49,3.67,1.82,,,,93.2,2308.0,6.4,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,0.0,1.0,0.0,0.0,,54,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.006,-0.095
284,SL,2015-04-05,84.6,-0.97,6.03,"Ramirez, Neil",Matt Holliday,Neil Ramirez,,foul,,,,,13,Matt Holliday strikes out swinging.,R,R,R,CHC,STL,S,,,0,1,2015,0.18,0.4,-0.13,1.1,,,,1,7,Top,,,,,Miguel Montero,,150405_213236,1.33,-123.13,-5.87,3.41,22.88,-29.91,3.67,1.82,,,,84.3,2312.0,5.8,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,54,2,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.035
298,FF,2015-04-05,94.1,-1.01,5.87,"Ramirez, Neil",Matt Holliday,Neil Ramirez,,called_strike,,,,,14,Matt Holliday strikes out swinging.,R,R,R,CHC,STL,S,,,0,0,2015,-0.59,2.02,0.85,2.22,,,,1,7,Top,,,,,Miguel Montero,,150405_213216,6.15,-136.59,-8.27,-6.13,32.28,-8.32,3.67,1.82,,,,94.4,2445.0,6.6,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,54,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.025
306,FF,2015-04-05,91.8,-1.07,5.9,"Ramirez, Neil",Jason Heyward,Neil Ramirez,field_out,hit_into_play,,,,,4,Jason Heyward grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,X,3.0,ground_ball,0,0,2015,-0.86,1.92,-0.4,2.56,,,,0,7,Top,149.97,170.29,,,Miguel Montero,,150405_213139,3.55,-133.54,-6.74,-9.38,31.5,-10.59,3.45,1.59,,108.4,0.0,,2178.0,6.8,413661,519166,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.553,0.553,0.0,1.0,0.0,0.0,4.0,53,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.009,-0.224
0,FC,2015-04-05,84.2,-1.16,6.36,"Wainwright, Adam",Chris Coghlan,Adam Wainwright,field_out,hit_into_play,,,,,2,Chris Coghlan flies out to right fielder Jason Heyward.,R,L,R,CHC,STL,X,9.0,fly_ball,1,1,2015,0.12,0.66,0.14,2.83,,,Starlin Castro,2,6,Bot,210.85,90.3,,,Yadier Molina,,150405_212824,2.59,-122.61,-2.97,2.73,22.92,-27.18,3.27,1.47,342.0,95.5,30.0,84.5,2360.0,6.2,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.26,0.465,0.0,1.0,0.0,0.0,5.0,52,3,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.024,-0.212
1,CU,2015-04-05,73.6,-1.43,6.49,"Wainwright, Adam",Chris Coghlan,Adam Wainwright,,blocked_ball,,,,,13,Chris Coghlan flies out to right fielder Jason Heyward.,R,L,R,CHC,STL,B,,,0,1,2015,0.94,-1.2,-1.3,0.72,,,Starlin Castro,2,6,Bot,,,,,Yadier Molina,,150405_212756,-1.81,-107.22,-1.82,8.75,21.84,-43.25,3.27,1.47,,,,72.4,2626.0,5.6,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,52,2,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.023
2,FC,2015-04-05,86.6,-1.06,6.28,"Wainwright, Adam",Chris Coghlan,Adam Wainwright,,foul,,,,,3,Chris Coghlan flies out to right fielder Jason Heyward.,R,L,R,CHC,STL,S,,,0,0,2015,-0.1,0.95,0.32,2.92,,,Starlin Castro,2,6,Bot,,,,,Yadier Molina,,150405_212721,3.38,-126.08,-3.65,0.33,23.41,-23.65,3.27,1.47,33.0,85.0,-4.0,87.3,2110.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,52,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.035
3,FF,2015-04-05,90.2,-0.91,6.07,"Wainwright, Adam",Starlin Castro,Adam Wainwright,single,hit_into_play,,,,,6,Starlin Castro singles on a ground ball to center fielder Jon Jay.,R,R,R,CHC,STL,X,8.0,ground_ball,1,2,2015,-0.41,1.32,0.28,2.2,,,,2,6,Bot,115.11,107.87,,,Yadier Molina,,150405_212630,3.74,-131.18,-6.38,-3.52,30.28,-18.58,3.37,1.54,23.0,103.9,-5.0,90.6,2271.0,6.7,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.467,0.453,0.9,1.0,1.0,0.0,2.0,51,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.014,0.153
4,CU,2015-04-05,75.2,-1.08,6.38,"Wainwright, Adam",Starlin Castro,Adam Wainwright,,ball,,,,,14,Starlin Castro singles on a ground ball to center fielder Jon Jay.,R,R,R,CHC,STL,B,,,0,2,2015,0.82,-1.09,1.73,1.53,,,,2,6,Bot,,,,,Yadier Molina,,150405_212608,4.13,-109.53,-0.42,8.16,23.02,-42.8,3.37,1.54,,,,74.9,2696.0,6.3,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,51,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.007
5,FC,2015-04-05,88.3,-1.08,6.15,"Wainwright, Adam",Starlin Castro,Adam Wainwright,,foul,,,,,3,Starlin Castro singles on a ground ball to center fielder Jon Jay.,R,R,R,CHC,STL,S,,,0,1,2015,-0.21,1.38,0.66,3.27,,,,2,6,Bot,,,,,Yadier Molina,,150405_212522,4.6,-128.54,-3.72,-0.91,25.43,-18.29,3.37,1.54,272.0,88.6,48.0,89.0,2386.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,51,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.022
6,CU,2015-04-05,72.8,-1.21,6.47,"Wainwright, Adam",Starlin Castro,Adam Wainwright,,called_strike,,,,,9,Starlin Castro singles on a ground ball to center fielder Jon Jay.,R,R,R,CHC,STL,S,,,0,0,2015,1.23,-1.05,0.47,2.09,,,,2,6,Bot,,,,,Yadier Molina,,150405_212509,0.86,-106.09,0.99,10.83,22.49,-41.75,3.37,1.54,,,,72.0,2691.0,6.1,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,51,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.016
7,FC,2015-04-05,84.9,-1.15,6.27,"Wainwright, Adam",Anthony Rizzo,Adam Wainwright,field_out,hit_into_play,,,,,6,"Anthony Rizzo grounds out, second baseman Kolten Wong to first baseman Matt Adams.",R,L,R,CHC,STL,X,4.0,ground_ball,2,1,2015,0.52,0.79,0.64,2.7,,,,1,6,Bot,143.33,161.81,,,Yadier Molina,,150405_212428,2.88,-123.6,-3.45,7.28,24.03,-25.76,3.59,1.66,7.0,54.5,-17.0,84.7,1168.0,6.0,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.06,0.054,0.0,1.0,0.0,0.0,1.0,50,4,Cutter,0,3,0,3,3,0,0,3,Strategic,Standard,,-0.017,-0.179
8,FC,2015-04-05,87.9,-1.23,6.04,"Wainwright, Adam",Anthony Rizzo,Adam Wainwright,,foul,,,,,8,"Anthony Rizzo grounds out, second baseman Kolten Wong to first baseman Matt Adams.",R,L,R,CHC,STL,S,,,2,0,2015,-0.22,1.36,-0.17,1.91,,,,1,6,Bot,,,,,Yadier Molina,,150405_212406,2.88,-127.88,-6.7,-1.05,27.19,-18.71,3.59,1.66,,,,88.1,2347.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,50,3,Cutter,0,3,0,3,3,0,0,3,Strategic,Standard,,0.0,-0.045
9,CH,2015-04-05,83.1,-1.46,6.26,"Wainwright, Adam",Anthony Rizzo,Adam Wainwright,,ball,,,,,11,"Anthony Rizzo grounds out, second baseman Kolten Wong to first baseman Matt Adams.",R,L,R,CHC,STL,B,,,1,0,2015,-1.63,1.03,-1.56,3.06,,,,1,6,Bot,,,,,Yadier Molina,,150405_212326,3.06,-120.89,-2.58,-15.66,27.28,-23.71,3.59,1.66,,,,82.9,1966.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,50,2,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,,0.0,0.045
10,SI,2015-04-05,87.4,-1.4,6.03,"Wainwright, Adam",Anthony Rizzo,Adam Wainwright,,ball,,,,,11,"Anthony Rizzo grounds out, second baseman Kolten Wong to first baseman Matt Adams.",R,L,R,CHC,STL,B,,,0,0,2015,-1.47,1.19,-1.47,3.2,,,,1,6,Bot,,,,,Yadier Molina,,150405_212310,2.93,-127.18,-2.86,-15.54,29.69,-20.99,3.59,1.66,,,,87.1,2234.0,6.2,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,50,1,Sinker,0,3,0,3,3,0,0,3,Strategic,Standard,,0.0,0.024
11,FC,2015-04-05,84.3,-1.18,6.24,"Wainwright, Adam",Jorge Soler,Adam Wainwright,field_out,hit_into_play,,,,,4,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,X,7.0,line_drive,3,2,2015,0.44,0.74,-0.28,2.71,,,,0,6,Bot,94.63,99.99,,,Yadier Molina,,150405_212227,0.9,-122.68,-3.13,6.24,24.06,-26.37,3.59,1.61,304.0,111.6,12.0,84.2,2374.0,6.1,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.84,0.943,0.0,1.0,0.0,0.0,6.0,49,7,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.026,-0.29
13,FF,2015-04-05,89.7,-1.04,6.01,"Wainwright, Adam",Jorge Soler,Adam Wainwright,,foul,,,,,8,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,S,,,3,2,2015,-0.38,1.68,-0.16,2.21,,,,0,6,Bot,,,,,Yadier Molina,,150405_212206,2.86,-130.44,-7.0,-3.12,28.07,-14.34,3.59,1.61,,,,90.7,2396.0,6.8,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,49,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0
14,FF,2015-04-05,88.5,-1.15,6.07,"Wainwright, Adam",Jorge Soler,Adam Wainwright,,swinging_strike,,,,,5,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,S,,,3,1,2015,-0.4,1.72,0.16,2.79,,,,0,6,Bot,,,,,Yadier Molina,,150405_212145,3.96,-128.78,-5.44,-3.26,29.05,-14.49,3.59,1.61,,,,89.0,2360.0,6.6,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,49,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.084
17,FC,2015-04-05,86.0,-1.18,6.13,"Wainwright, Adam",Jorge Soler,Adam Wainwright,,called_strike,,,,,5,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,S,,,3,0,2015,-0.39,1.54,-0.22,2.25,,,,0,6,Bot,,,,,Yadier Molina,,150405_212129,2.97,-125.09,-6.07,-2.94,25.04,-17.31,3.59,1.61,,,,86.6,2259.0,6.6,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,49,4,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.063
19,FC,2015-04-05,83.2,-1.4,6.42,"Wainwright, Adam",Jorge Soler,Adam Wainwright,,ball,,,,,11,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,B,,,2,0,2015,0.53,0.84,-0.32,4.5,,,,0,6,Bot,,,,,Yadier Molina,,150405_212112,1.1,-121.17,0.68,7.13,21.22,-25.38,3.59,1.61,,,,83.3,2528.0,5.9,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,49,3,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.118
21,FC,2015-04-05,84.2,-1.08,6.12,"Wainwright, Adam",Jorge Soler,Adam Wainwright,,ball,,,,,14,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,B,,,1,0,2015,0.08,1.31,1.1,1.75,,,,0,6,Bot,,,,,Yadier Molina,,150405_212055,4.82,-122.42,-6.4,2.29,22.58,-20.32,3.59,1.61,,,,84.6,2538.0,6.3,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,49,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.062
